"intersection_id","latitude","longitude","street_1","street_2","street_3","street_4","survey_date","period","time","movement_index","approach_header_1","approach_header_2","approach_bound","movement","destination_id","destination_latitude","destination_longitude","lights","other_vehicles","bicycles_on_road","bicycles_crosswalk","totals"
"I3304",-43.52086579,172.6456683,"Barbadoes","Bealey","","","2023-10-12","AM","08:45",4,"Barbadoes St Soutthbound","Southbound","Southbound","Thru","","","",158,2,3,0,163
"I3304",-43.52086579,172.6456683,"Barbadoes","Bealey","","","2023-10-12","AM","08:45",6,"Barbadoes St Soutthbound","Southbound","Southbound","Right","I3198",-43.52087167,172.6426483,33,1,1,0,35
"I3304",-43.52086579,172.6456683,"Barbadoes","Bealey","","","2023-10-12","AM","08:45",18,"Bealey Ave Westbound","Westbound","Westbound","Left","","","",40,0,0,0,40
"I3304",-43.52086579,172.6456683,"Barbadoes","Bealey","","","2023-10-12","AM","08:45",20,"Bealey Ave Westbound","Westbound","Westbound","Thru","I3475",-43.5208497,172.6505007,217,5,5,0,227
"I3304",-43.52086579,172.6456683,"Barbadoes","Bealey","","","2023-10-12","AM","08:45",22,"Bealey Ave Westbound","Westbound","Westbound","Right","","","",12,0,0,0,12
"I3304",-43.52086579,172.6456683,"Barbadoes","Bealey","","","2023-10-12","AM","08:45",50,"Bealey Ave Eastbound","Eastbound","Eastbound","Left","","","",17,0,0,0,17
"I3304",-43.52086579,172.6456683,"Barbadoes","Bealey","","","2023-10-12","AM","08:45",52,"Bealey Ave Eastbound","Eastbound","Eastbound","Thru","I3198",-43.52087167,172.6426483,159,4,1,0,164
"I3304",-43.52086579,172.6456683,"Barbadoes","Bealey","","","2023-10-12","AM","08:45",54,"Bealey Ave Eastbound","Eastbound","Eastbound","Right","","","",119,2,0,0,121
"I3304",-43.52086579,172.6456683,"Barbadoes","Bealey","","","2023-10-12","AM","08:45",56,"Bealey Ave Eastbound","Eastbound","Eastbound","U-Turn","I3475",-43.5208497,172.6505007,7,0,0,0,7
"I3307",-43.52655951,172.6456563,"Barbadoes","Kilmore","","","2023-05-31","AM","08:45",2,"Barbadoes St Southbound","Southbound","Southbound","Left","","","",49,1,0,0,50
"I3307",-43.52655951,172.6456563,"Barbadoes","Kilmore","","","2023-05-31","AM","08:45",4,"Barbadoes St Southbound","Southbound","Southbound","Thru","I3303",-43.52436797,172.6456476,304,6,7,0,317
"I3307",-43.52655951,172.6456563,"Barbadoes","Kilmore","","","2023-05-31","AM","08:45",6,"Barbadoes St Southbound","Southbound","Southbound","Right","I3255",-43.52655916,172.6442697,14,0,0,0,14
"I3307",-43.52655951,172.6456563,"Barbadoes","Kilmore","","","2023-05-31","AM","08:45",18,"Kilmore St Westbound","Westbound","Westbound","Left","","","",14,1,0,0,15
"I3307",-43.52655951,172.6456563,"Barbadoes","Kilmore","","","2023-05-31","AM","08:45",20,"Kilmore St Westbound","Westbound","Westbound","Thru","","","",130,2,0,0,132
"I3307",-43.52655951,172.6456563,"Barbadoes","Kilmore","","","2023-05-31","AM","08:45",52,"Kilmore St Eastbound","Eastbound","Eastbound","Thru","I3255",-43.52655916,172.6442697,5,0,0,0,5
"I3307",-43.52655951,172.6456563,"Barbadoes","Kilmore","","","2023-05-31","AM","08:45",54,"Kilmore St Eastbound","Eastbound","Eastbound","Right","","","",1,0,0,0,1
"I3314",-43.53093128,172.6456709,"Barbadoes","Worcester","","","2020-06-17","AM","08:45",2,"A1 Barbadoes SBD","Southbound","Southbound","Right","I3239",-43.53093246,172.6432945,4,0,0,0,4
"I3314",-43.53093128,172.6456709,"Barbadoes","Worcester","","","2020-06-17","AM","08:45",4,"A1 Barbadoes SBD","Southbound","Southbound","Thru","I3317",-43.52983912,172.645669,371,7,5,0,383
"I3314",-43.53093128,172.6456709,"Barbadoes","Worcester","","","2020-06-17","AM","08:45",6,"A1 Barbadoes SBD","Southbound","Southbound","Left","","","",5,0,0,0,5
"I3314",-43.53093128,172.6456709,"Barbadoes","Worcester","","","2020-06-17","AM","08:45",20,"A2 Worcester WBD","Westbound","Westbound","Thru","","","",3,1,5,0,9
"I3314",-43.53093128,172.6456709,"Barbadoes","Worcester","","","2020-06-17","AM","08:45",22,"A2 Worcester WBD","Westbound","Westbound","Left","I3315",-43.53201935,172.6456753,2,0,0,0,2
"I3314",-43.53093128,172.6456709,"Barbadoes","Worcester","","","2020-06-17","AM","08:45",50,"A4 Worcester EBD","Eastbound","Eastbound","Right","I3315",-43.53201935,172.6456753,2,0,0,0,2
"I3314",-43.53093128,172.6456709,"Barbadoes","Worcester","","","2020-06-17","AM","08:45",52,"A4 Worcester EBD","Eastbound","Eastbound","Thru","I3239",-43.53093246,172.6432945,0,0,1,0,1
"I3315",-43.53201935,172.6456753,"Barbadoes","Hereford","","","2023-11-23","AM","08:45",2,"Barbadoes St Southbound","Southbound","Southbound","Left","","","",11,0,0,0,11
"I3315",-43.53201935,172.6456753,"Barbadoes","Hereford","","","2023-11-23","AM","08:45",4,"Barbadoes St Southbound","Southbound","Southbound","Thru","I3314",-43.53093128,172.6456709,336,8,4,0,348
"I3315",-43.53201935,172.6456753,"Barbadoes","Hereford","","","2023-11-23","AM","08:45",6,"Barbadoes St Southbound","Southbound","Southbound","Right","I3240",-43.53201653,172.6432864,27,1,2,0,30
"I3315",-43.53201935,172.6456753,"Barbadoes","Hereford","","","2023-11-23","AM","08:45",18,"Hereford St Westbound","Westbound","Westbound","Left","","","",6,0,0,0,6
"I3315",-43.53201935,172.6456753,"Barbadoes","Hereford","","","2023-11-23","AM","08:45",20,"Hereford St Westbound","Westbound","Westbound","Thru","","","",33,1,5,0,39
"I3315",-43.53201935,172.6456753,"Barbadoes","Hereford","","","2023-11-23","AM","08:45",52,"Hereford St Eastbound","Eastbound","Eastbound","Thru","I3240",-43.53201653,172.6432864,27,1,2,0,30
"I3315",-43.53201935,172.6456753,"Barbadoes","Hereford","","","2023-11-23","AM","08:45",54,"Hereford St Eastbound","Eastbound","Eastbound","Right","","","",19,0,0,0,19
"I3317",-43.52983912,172.645669,"Barbadoes","Gloucester","","","2024-02-14","AM","08:45",2,"Barbadoes St Southbound","Southbound","Southbound","Left","","","",16,1,0,0,17
"I3317",-43.52983912,172.645669,"Barbadoes","Gloucester","","","2024-02-14","AM","08:45",4,"Barbadoes St Southbound","Southbound","Southbound","Thru","","","",280,7,10,0,297
"I3317",-43.52983912,172.645669,"Barbadoes","Gloucester","","","2024-02-14","AM","08:45",6,"Barbadoes St Southbound","Southbound","Southbound","Right","I3238",-43.52983561,172.6432825,2,0,1,0,3
"I3317",-43.52983912,172.645669,"Barbadoes","Gloucester","","","2024-02-14","AM","08:45",18,"Gloucester St Westbound","Westbound","Westbound","Left","I3314",-43.53093128,172.6456709,30,1,0,0,31
"I3317",-43.52983912,172.645669,"Barbadoes","Gloucester","","","2024-02-14","AM","08:45",20,"Gloucester St Westbound","Westbound","Westbound","Thru","","","",35,2,0,0,37
"I3317",-43.52983912,172.645669,"Barbadoes","Gloucester","","","2024-02-14","AM","08:45",52,"Gloucester St Eastbound","Eastbound","Eastbound","Thru","I3238",-43.52983561,172.6432825,18,3,0,0,21
"I3317",-43.52983912,172.645669,"Barbadoes","Gloucester","","","2024-02-14","AM","08:45",54,"Gloucester St Eastbound","Eastbound","Eastbound","Right","I3314",-43.53093128,172.6456709,10,1,0,0,11
"I3320",-43.53529127,172.6456864,"Barbadoes","Tuam","","","2024-02-14","AM","08:45",2,"Barbadoes St Southbound","Southbound","Southbound","Left","","","",21,0,0,0,21
"I3320",-43.53529127,172.6456864,"Barbadoes","Tuam","","","2024-02-14","AM","08:45",4,"Barbadoes St Southbound","Southbound","Southbound","Thru","","","",314,8,10,0,332
"I3320",-43.53529127,172.6456864,"Barbadoes","Tuam","","","2024-02-14","AM","08:45",18,"Tuam St Westbound","Westbound","Westbound","Left","I3322",-43.53638445,172.6456881,19,0,0,0,19
"I3320",-43.53529127,172.6456864,"Barbadoes","Tuam","","","2024-02-14","AM","08:45",52,"Tuam St Eastbound","Eastbound","Eastbound","Thru","","","",80,10,1,0,91
"I3320",-43.53529127,172.6456864,"Barbadoes","Tuam","","","2024-02-14","AM","08:45",54,"Tuam St Eastbound","Eastbound","Eastbound","Right","I3322",-43.53638445,172.6456881,39,5,1,0,45
"I3322",-43.53638445,172.6456881,"Barbadoes","St Asaph","","","2023-05-31","AM","08:45",4,"Barbadoes St Southbound","Southbound","Southbound","Thru","I3320",-43.53529127,172.6456864,325,10,4,0,339
"I3322",-43.53638445,172.6456881,"Barbadoes","St Asaph","","","2023-05-31","AM","08:45",6,"Barbadoes St Southbound","Southbound","Southbound","Right","I3258",-43.53643393,172.6438676,114,2,3,0,119
"I3322",-43.53638445,172.6456881,"Barbadoes","St Asaph","","","2023-05-31","AM","08:45",18,"St Asaph St Westbound","Westbound","Westbound","Left","I3323",-43.53708582,172.6456971,20,3,0,0,23
"I3322",-43.53638445,172.6456881,"Barbadoes","St Asaph","","","2023-05-31","AM","08:45",20,"St Asaph St Westbound","Westbound","Westbound","Thru","","","",156,2,0,0,158
"I3323",-43.53708582,172.6456971,"Barbadoes","Ferry","","","2023-05-31","AM","08:45",3,"Barbadoes St Southbound","Southbound","Southbound","Bear Left","","","",46,1,1,0,48
"I3323",-43.53708582,172.6456971,"Barbadoes","Ferry","","","2023-05-31","AM","08:45",4,"Barbadoes St Southbound","Southbound","Southbound","Thru","I3322",-43.53638445,172.6456881,316,9,2,0,327
"I3323",-43.53708582,172.6456971,"Barbadoes","Ferry","","","2023-05-31","AM","08:45",7,"Barbadoes St Southbound","Southbound","Southbound","Hard Right","I3258",-43.53643393,172.6438676,2,2,0,0,4
"I3323",-43.53708582,172.6456971,"Barbadoes","Ferry","","","2023-05-31","AM","08:45",25,"Ferry Rd Westbound","Northwestbound","Northwestbound","Hard Left","","","",26,0,0,0,26
"I3323",-43.53708582,172.6456971,"Barbadoes","Ferry","","","2023-05-31","AM","08:45",28,"Ferry Rd Westbound","Northwestbound","Northwestbound","Thru","","","",20,1,0,0,21
"I3325",-43.53993121,172.6456956,"Barbadoes","Moorhouse","Waltham","","2024-05-23","AM","08:45",2,"Barbadoes St","Southbound","Southbound","Left","","","",16,7,0,0,23
"I3325",-43.53993121,172.6456956,"Barbadoes","Moorhouse","Waltham","","2024-05-23","AM","08:45",4,"Barbadoes St","Southbound","Southbound","Thru","","","",96,1,1,0,98
"I3325",-43.53993121,172.6456956,"Barbadoes","Moorhouse","Waltham","","2024-05-23","AM","08:45",6,"Barbadoes St","Southbound","Southbound","Right","I3221",-43.53992947,172.6427424,146,2,0,0,148
"I3325",-43.53993121,172.6456956,"Barbadoes","Moorhouse","Waltham","","2024-05-23","AM","08:45",18,"Moorhouse Ave Westbound","Westbound","Westbound","Left","","","",79,4,0,0,83
"I3325",-43.53993121,172.6456956,"Barbadoes","Moorhouse","Waltham","","2024-05-23","AM","08:45",20,"Moorhouse Ave Westbound","Westbound","Westbound","Thru","","","",327,13,4,0,344
"I3325",-43.53993121,172.6456956,"Barbadoes","Moorhouse","Waltham","","2024-05-23","AM","08:45",34,"Waltham Rd","Northbound","Northbound","Left","I3221",-43.53992947,172.6427424,87,3,2,0,92
"I3325",-43.53993121,172.6456956,"Barbadoes","Moorhouse","Waltham","","2024-05-23","AM","08:45",38,"Waltham Rd","Northbound","Northbound","Right","","","",118,1,0,0,119
"I3325",-43.53993121,172.6456956,"Barbadoes","Moorhouse","Waltham","","2024-05-23","AM","08:45",52,"Moorhouse Ave Eastbound","Eastbound","Eastbound","Thru","I3221",-43.53992947,172.6427424,221,9,0,0,230
"I3325",-43.53993121,172.6456956,"Barbadoes","Moorhouse","Waltham","","2024-05-23","AM","08:45",54,"Moorhouse Ave Eastbound","Eastbound","Eastbound","Right","","","",24,1,0,0,25
"I3325",-43.53993121,172.6456956,"Barbadoes","Moorhouse","Waltham","","2024-05-23","AM","08:45",56,"Moorhouse Ave Eastbound","Eastbound","Eastbound","U-Turn","","","",1,0,0,0,1
"I3457",-43.52655463,172.6499244,"Kilmore","Oxford","","","2016-09-15","AM","08:45",2,"A2 Oxford SBD","Southbound","Southbound","Left","I3484",-43.52657032,172.6505564,1,0,0,0,1
"I3457",-43.52655463,172.6499244,"Kilmore","Oxford","","","2016-09-15","AM","08:45",20,"A3 Kilmore WBD","Westbound","Westbound","Thru","I3484",-43.52657032,172.6505564,98,7,1,0,106
"I3457",-43.52655463,172.6499244,"Kilmore","Oxford","","","2016-09-15","AM","08:45",22,"A3 Kilmore WBD","Westbound","Westbound","Right","","","",1,0,0,0,1
"I3457",-43.52655463,172.6499244,"Kilmore","Oxford","","","2016-09-15","AM","08:45",50,"A1 Kilmore EBD","Eastbound","Eastbound","Left","","","",1,0,0,0,1
"I3457",-43.52655463,172.6499244,"Kilmore","Oxford","","","2016-09-15","AM","08:45",52,"A1 Kilmore EBD","Eastbound","Eastbound","Thru","","","",15,0,1,0,16
"I3475",-43.5208497,172.6505007,"Bealey","Fitzgerald","London","Whitmore","2023-09-21","AM","08:45",2,"Whitmore St","Southbound","Southbound","Left","","","",1,0,0,0,1
"I3475",-43.5208497,172.6505007,"Bealey","Fitzgerald","London","Whitmore","2023-09-21","AM","08:45",4,"Whitmore St","Southbound","Southbound","Thru","","","",194,3,1,0,198
"I3475",-43.5208497,172.6505007,"Bealey","Fitzgerald","London","Whitmore","2023-09-21","AM","08:45",6,"Whitmore St","Southbound","Southbound","Right","I3304",-43.52086579,172.6456683,137,0,0,0,137
"I3475",-43.5208497,172.6505007,"Bealey","Fitzgerald","London","Whitmore","2023-09-21","AM","08:45",18,"London St","Westbound","Westbound","Left","","","",4,0,0,0,4
"I3475",-43.5208497,172.6505007,"Bealey","Fitzgerald","London","Whitmore","2023-09-21","AM","08:45",20,"London St","Westbound","Westbound","Thru","","","",43,2,1,0,46
"I3475",-43.5208497,172.6505007,"Bealey","Fitzgerald","London","Whitmore","2023-09-21","AM","08:45",22,"London St","Westbound","Westbound","Right","","","",8,0,0,0,8
"I3475",-43.5208497,172.6505007,"Bealey","Fitzgerald","London","Whitmore","2023-09-21","AM","08:45",34,"Fitzgerald Ave","Northbound","Northbound","Left","I3304",-43.52086579,172.6456683,141,4,1,0,146
"I3475",-43.5208497,172.6505007,"Bealey","Fitzgerald","London","Whitmore","2023-09-21","AM","08:45",36,"Fitzgerald Ave","Northbound","Northbound","Thru","","","",119,2,0,0,121
"I3475",-43.5208497,172.6505007,"Bealey","Fitzgerald","London","Whitmore","2023-09-21","AM","08:45",38,"Fitzgerald Ave","Northbound","Northbound","Right","","","",4,1,0,0,5
"I3475",-43.5208497,172.6505007,"Bealey","Fitzgerald","London","Whitmore","2023-09-21","AM","08:45",50,"Bealey Ave","Eastbound","Eastbound","Left","","","",52,2,0,0,54
"I3475",-43.5208497,172.6505007,"Bealey","Fitzgerald","London","Whitmore","2023-09-21","AM","08:45",52,"Bealey Ave","Eastbound","Eastbound","Thru","I3304",-43.52086579,172.6456683,19,0,0,0,19
"I3475",-43.5208497,172.6505007,"Bealey","Fitzgerald","London","Whitmore","2023-09-21","AM","08:45",54,"Bealey Ave","Eastbound","Eastbound","Right","","","",146,5,0,0,151
"I3475",-43.5208497,172.6505007,"Bealey","Fitzgerald","London","Whitmore","2023-09-21","AM","08:45",56,"Bealey Ave","Eastbound","Eastbound","U-Turn","","","",4,0,0,0,4
"I3484",-43.52657032,172.6505564,"Avonside","Fitzgerald","Kilmore","","2024-08-06","AM","08:45",2,"Fitzgerald Ave Southbound","Southbound","Southbound","Left","","","",43,1,0,0,44
"I3484",-43.52657032,172.6505564,"Avonside","Fitzgerald","Kilmore","","2024-08-06","AM","08:45",4,"Fitzgerald Ave Southbound","Southbound","Southbound","Thru","","","",282,14,4,0,300
"I3484",-43.52657032,172.6505564,"Avonside","Fitzgerald","Kilmore","","2024-08-06","AM","08:45",18,"Avonside Dr","Westbound","Westbound","Left","","","",23,1,0,0,24
"I3484",-43.52657032,172.6505564,"Avonside","Fitzgerald","Kilmore","","2024-08-06","AM","08:45",20,"Avonside Dr","Westbound","Westbound","Thru","","","",88,0,3,0,91
"I3484",-43.52657032,172.6505564,"Avonside","Fitzgerald","Kilmore","","2024-08-06","AM","08:45",22,"Avonside Dr","Westbound","Westbound","Right","","","",69,0,0,0,69
"I3484",-43.52657032,172.6505564,"Avonside","Fitzgerald","Kilmore","","2024-08-06","AM","08:45",34,"Fitzgerald Ave Northbound","Northbound","Northbound","Left","I3457",-43.52655463,172.6499244,37,0,0,0,37
"I3484",-43.52657032,172.6505564,"Avonside","Fitzgerald","Kilmore","","2024-08-06","AM","08:45",36,"Fitzgerald Ave Northbound","Northbound","Northbound","Thru","","","",208,16,0,0,224
"I3484",-43.52657032,172.6505564,"Avonside","Fitzgerald","Kilmore","","2024-08-06","AM","08:45",38,"Fitzgerald Ave Northbound","Northbound","Northbound","Right","","","",26,0,0,0,26
"I3484",-43.52657032,172.6505564,"Avonside","Fitzgerald","Kilmore","","2024-08-06","AM","08:45",40,"Fitzgerald Ave Northbound","Northbound","Northbound","U-Turn","","","",1,0,0,0,1
"I3484",-43.52657032,172.6505564,"Avonside","Fitzgerald","Kilmore","","2024-08-06","AM","08:45",50,"Kilmore St","Eastbound","Eastbound","Left","","","",12,0,0,0,12
"I3484",-43.52657032,172.6505564,"Avonside","Fitzgerald","Kilmore","","2024-08-06","AM","08:45",52,"Kilmore St","Eastbound","Eastbound","Thru","I3457",-43.52655463,172.6499244,25,0,1,0,26
"I3484",-43.52657032,172.6505564,"Avonside","Fitzgerald","Kilmore","","2024-08-06","AM","08:45",54,"Kilmore St","Eastbound","Eastbound","Right","","","",33,0,0,0,33
"I3485",-43.52983131,172.6505295,"Fitzgerald","Gloucester","","","2023-09-21","AM","08:45",2,"Fitzgerald Ave Southbound","Southbound","Southbound","Left","","","",7,0,0,0,7
"I3485",-43.52983131,172.6505295,"Fitzgerald","Gloucester","","","2023-09-21","AM","08:45",4,"Fitzgerald Ave Southbound","Southbound","Southbound","Thru","","","",344,7,2,0,353
"I3485",-43.52983131,172.6505295,"Fitzgerald","Gloucester","","","2023-09-21","AM","08:45",6,"Fitzgerald Ave Southbound","Southbound","Southbound","Right","","","",3,1,0,0,4
"I3485",-43.52983131,172.6505295,"Fitzgerald","Gloucester","","","2023-09-21","AM","08:45",18,"Gloucester St Westbound","Westbound","Westbound","Left","I3486",-43.5309235,172.650538,34,1,0,0,35
"I3485",-43.52983131,172.6505295,"Fitzgerald","Gloucester","","","2023-09-21","AM","08:45",20,"Gloucester St Westbound","Westbound","Westbound","Thru","","","",65,4,1,0,70
"I3485",-43.52983131,172.6505295,"Fitzgerald","Gloucester","","","2023-09-21","AM","08:45",22,"Gloucester St Westbound","Westbound","Westbound","Right","","","",19,1,0,0,20
"I3485",-43.52983131,172.6505295,"Fitzgerald","Gloucester","","","2023-09-21","AM","08:45",34,"Fitzgerald Ave Northbound","Northbound","Northbound","Left","","","",7,0,0,0,7
"I3485",-43.52983131,172.6505295,"Fitzgerald","Gloucester","","","2023-09-21","AM","08:45",36,"Fitzgerald Ave Northbound","Northbound","Northbound","Thru","I3486",-43.5309235,172.650538,223,6,2,0,231
"I3485",-43.52983131,172.6505295,"Fitzgerald","Gloucester","","","2023-09-21","AM","08:45",38,"Fitzgerald Ave Northbound","Northbound","Northbound","Right","","","",19,1,0,0,20
"I3485",-43.52983131,172.6505295,"Fitzgerald","Gloucester","","","2023-09-21","AM","08:45",40,"Fitzgerald Ave Northbound","Northbound","Northbound","U-Turn","","","",1,0,0,0,1
"I3485",-43.52983131,172.6505295,"Fitzgerald","Gloucester","","","2023-09-21","AM","08:45",50,"Gloucester St Eastbound","Eastbound","Eastbound","Left","","","",14,2,0,0,16
"I3485",-43.52983131,172.6505295,"Fitzgerald","Gloucester","","","2023-09-21","AM","08:45",52,"Gloucester St Eastbound","Eastbound","Eastbound","Thru","","","",37,2,1,0,40
"I3485",-43.52983131,172.6505295,"Fitzgerald","Gloucester","","","2023-09-21","AM","08:45",54,"Gloucester St Eastbound","Eastbound","Eastbound","Right","I3486",-43.5309235,172.650538,10,0,0,0,10
"I3486",-43.5309235,172.650538,"Fitzgerald","Worcester","","","2018-02-13","AM","08:45",4,"A1 Fitzgerald SBD","Southbound","Southbound","Thru","I3485",-43.52983131,172.6505295,330,10,3,0,343
"I3486",-43.5309235,172.650538,"Fitzgerald","Worcester","","","2018-02-13","AM","08:45",6,"A1 Fitzgerald SBD","Southbound","Southbound","Left","","","",4,0,0,0,4
"I3486",-43.5309235,172.650538,"Fitzgerald","Worcester","","","2018-02-13","AM","08:45",20,"A2 Worcester WBD","Westbound","Westbound","Thru","","","",0,0,7,0,7
"I3486",-43.5309235,172.650538,"Fitzgerald","Worcester","","","2018-02-13","AM","08:45",22,"A2 Worcester WBD","Westbound","Westbound","Left","I3489",-43.53202446,172.6505465,13,0,0,0,13
"I3486",-43.5309235,172.650538,"Fitzgerald","Worcester","","","2018-02-13","AM","08:45",36,"A3 Fitzgerald NBD","Northbound","Northbound","Thru","I3489",-43.53202446,172.6505465,223,16,3,0,242
"I3486",-43.5309235,172.650538,"Fitzgerald","Worcester","","","2018-02-13","AM","08:45",38,"A3 Fitzgerald NBD","Northbound","Northbound","Left","","","",2,1,0,0,3
"I3486",-43.5309235,172.650538,"Fitzgerald","Worcester","","","2018-02-13","AM","08:45",54,"A4 Worcester EBD","Eastbound","Eastbound","Left","I3485",-43.52983131,172.6505295,4,1,0,0,5
"I3488",-43.53310929,172.6505538,"Cashel","Fitzgerald","","","2024-04-11","AM","08:45",2,"Fitzgerald Ave Southbound","Southbound","Southbound","Left","","","",14,0,0,0,14
"I3488",-43.53310929,172.6505538,"Cashel","Fitzgerald","","","2024-04-11","AM","08:45",4,"Fitzgerald Ave Southbound","Southbound","Southbound","Thru","I3489",-43.53202446,172.6505465,332,7,3,0,342
"I3488",-43.53310929,172.6505538,"Cashel","Fitzgerald","","","2024-04-11","AM","08:45",6,"Fitzgerald Ave Southbound","Southbound","Southbound","Right","","","",7,0,0,0,7
"I3488",-43.53310929,172.6505538,"Cashel","Fitzgerald","","","2024-04-11","AM","08:45",18,"Cashel St Westbound","Westbound","Westbound","Left","I3490",-43.53420509,172.6505625,31,0,0,0,31
"I3488",-43.53310929,172.6505538,"Cashel","Fitzgerald","","","2024-04-11","AM","08:45",20,"Cashel St Westbound","Westbound","Westbound","Thru","","","",23,0,2,0,25
"I3488",-43.53310929,172.6505538,"Cashel","Fitzgerald","","","2024-04-11","AM","08:45",22,"Cashel St Westbound","Westbound","Westbound","Right","I3489",-43.53202446,172.6505465,38,1,0,0,39
"I3488",-43.53310929,172.6505538,"Cashel","Fitzgerald","","","2024-04-11","AM","08:45",34,"Fitzgerald Ave Northbound","Northbound","Northbound","Left","","","",22,1,0,0,23
"I3488",-43.53310929,172.6505538,"Cashel","Fitzgerald","","","2024-04-11","AM","08:45",36,"Fitzgerald Ave Northbound","Northbound","Northbound","Thru","I3490",-43.53420509,172.6505625,241,5,1,0,247
"I3488",-43.53310929,172.6505538,"Cashel","Fitzgerald","","","2024-04-11","AM","08:45",38,"Fitzgerald Ave Northbound","Northbound","Northbound","Right","","","",10,0,0,0,10
"I3488",-43.53310929,172.6505538,"Cashel","Fitzgerald","","","2024-04-11","AM","08:45",40,"Fitzgerald Ave Northbound","Northbound","Northbound","U-Turn","I3489",-43.53202446,172.6505465,4,0,0,0,4
"I3488",-43.53310929,172.6505538,"Cashel","Fitzgerald","","","2024-04-11","AM","08:45",50,"Cashel St Eastbound","Eastbound","Eastbound","Left","I3489",-43.53202446,172.6505465,10,0,0,0,10
"I3488",-43.53310929,172.6505538,"Cashel","Fitzgerald","","","2024-04-11","AM","08:45",52,"Cashel St Eastbound","Eastbound","Eastbound","Thru","","","",3,0,0,0,3
"I3488",-43.53310929,172.6505538,"Cashel","Fitzgerald","","","2024-04-11","AM","08:45",54,"Cashel St Eastbound","Eastbound","Eastbound","Right","I3490",-43.53420509,172.6505625,1,1,0,0,2
"I3489",-43.53202446,172.6505465,"Fitzgerald","Hereford","","","2023-03-21","AM","08:45",2,"Fitzgerald Ave Southbound","Southbound","Southbound","Left","","","",8,0,0,0,8
"I3489",-43.53202446,172.6505465,"Fitzgerald","Hereford","","","2023-03-21","AM","08:45",4,"Fitzgerald Ave Southbound","Southbound","Southbound","Thru","I3486",-43.5309235,172.650538,358,6,3,0,367
"I3489",-43.53202446,172.6505465,"Fitzgerald","Hereford","","","2023-03-21","AM","08:45",6,"Fitzgerald Ave Southbound","Southbound","Southbound","Right","","","",7,0,1,0,8
"I3489",-43.53202446,172.6505465,"Fitzgerald","Hereford","","","2023-03-21","AM","08:45",8,"Fitzgerald Ave Southbound","Southbound","Southbound","U-Turn","I3488",-43.53310929,172.6505538,1,0,0,0,1
"I3489",-43.53202446,172.6505465,"Fitzgerald","Hereford","","","2023-03-21","AM","08:45",18,"Hereford St Westbound","Westbound","Westbound","Left","I3488",-43.53310929,172.6505538,33,0,0,0,33
"I3489",-43.53202446,172.6505465,"Fitzgerald","Hereford","","","2023-03-21","AM","08:45",20,"Hereford St Westbound","Westbound","Westbound","Thru","","","",58,1,5,0,64
"I3489",-43.53202446,172.6505465,"Fitzgerald","Hereford","","","2023-03-21","AM","08:45",22,"Hereford St Westbound","Westbound","Westbound","Right","I3486",-43.5309235,172.650538,21,0,0,0,21
"I3489",-43.53202446,172.6505465,"Fitzgerald","Hereford","","","2023-03-21","AM","08:45",34,"Fitzgerald Ave Northbound","Northbound","Northbound","Left","","","",9,0,0,0,9
"I3489",-43.53202446,172.6505465,"Fitzgerald","Hereford","","","2023-03-21","AM","08:45",36,"Fitzgerald Ave Northbound","Northbound","Northbound","Thru","I3488",-43.53310929,172.6505538,193,6,2,0,201
"I3489",-43.53202446,172.6505465,"Fitzgerald","Hereford","","","2023-03-21","AM","08:45",38,"Fitzgerald Ave Northbound","Northbound","Northbound","Right","","","",7,0,0,0,7
"I3489",-43.53202446,172.6505465,"Fitzgerald","Hereford","","","2023-03-21","AM","08:45",50,"Hereford St Eastbound","Eastbound","Eastbound","Left","I3486",-43.5309235,172.650538,10,0,0,0,10
"I3489",-43.53202446,172.6505465,"Fitzgerald","Hereford","","","2023-03-21","AM","08:45",52,"Hereford St Eastbound","Eastbound","Eastbound","Thru","","","",18,1,0,0,19
"I3489",-43.53202446,172.6505465,"Fitzgerald","Hereford","","","2023-03-21","AM","08:45",54,"Hereford St Eastbound","Eastbound","Eastbound","Right","I3488",-43.53310929,172.6505538,7,0,0,0,7
"I3490",-43.53420509,172.6505625,"Fitzgerald","Lichfield","","","2019-09-24","AM","08:45",4,"A3 Fitzgerald SBD","Southbound","Southbound","Thru","I3488",-43.53310929,172.6505538,342,9,1,0,352
"I3490",-43.53420509,172.6505625,"Fitzgerald","Lichfield","","","2019-09-24","AM","08:45",36,"A1 Fitzgerald NBD","Northbound","Northbound","Thru","I3492",-43.53537967,172.6505462,251,13,0,0,264
"I3490",-43.53420509,172.6505625,"Fitzgerald","Lichfield","","","2019-09-24","AM","08:45",40,"A1 Fitzgerald NBD","Northbound","Northbound","U-Turn","I3488",-43.53310929,172.6505538,1,0,0,0,1
"I3490",-43.53420509,172.6505625,"Fitzgerald","Lichfield","","","2019-09-24","AM","08:45",50,"A2 Lichfield EBD","Eastbound","Eastbound","Right","I3492",-43.53537967,172.6505462,14,1,0,0,15
"I3490",-43.53420509,172.6505625,"Fitzgerald","Lichfield","","","2019-09-24","AM","08:45",54,"A2 Lichfield EBD","Eastbound","Eastbound","Left","I3488",-43.53310929,172.6505538,10,0,0,0,10
"I3492",-43.53537967,172.6505462,"Fitzgerald","Tuam","","","2024-08-06","AM","08:45",2,"Fitzgerald Ave Southbound","Southbound","Southbound","Left","","","",10,1,0,0,11
